Year,Portfolio1,Portfolio2,Portfolio3,Portfolio4,Portfolio5,Portfolio6,Portfolio7,Portfolio8,Portfolio9,Portfolio10,Portfolio11,Portfolio12,Portfolio13,Portfolio14,Portfolio15,Portfolio16,Portfolio17,Portfolio18,Portfolio19,Portfolio20,Portfolio21,Portfolio22,Portfolio23,Portfolio24,Portfolio25,Portfolio26,Portfolio27,Portfolio28,Portfolio29,Portfolio30,Portfolio31,Portfolio32
2009,-4.3113,-7.1799,-8.322,-9.5573,-6.7026,-10.8622,-12.0503,-10.9593,-8.7886,-13.7291,-14.9199,-17.3968,-15.7947,-25.5892,-20.8379,-17.0353,-1.3089,1.2085,-3.5624,-4.3099,-3.7019,-8.2864,-9.2643,-8.1866,-6.6235,-10.7375,-12.8349,-4.8908,-11.0864,-24.8075,-13.4856,5.2451
2009.083333,-11.9652,-8.2741,-8.2426,-9.6599,-9.0521,-11.6617,-11.7109,-12.7229,-12.6344,-12.2483,-13.8128,-18.8023,-17.0428,-17.5418,-22.3023,-6.4265,-4.208,-4.3835,-7.4777,-6.8649,-3.8129,-12.2497,-9.5525,-9.4068,-11.4842,-10.8915,-14.6426,-9.401,-17.8198,-16.4319,-14.0236,2.2614
2009.166667,11.3925,10.9283,7.1238,9.7213,12.2567,9.5263,9.4724,12.2656,10.4459,9.4007,6.8268,7.6246,12.7622,12.6442,14.0481,18.8758,12.1251,8.7719,9.3113,8.5066,8.6985,5.5013,10.3867,3.1283,10.6752,8.8276,7.0891,12.202,9.6721,14.5978,11.0711,5.692
2009.25,14.7903,11.265,18.7961,19.1703,13.5079,15.7631,15.6924,20.7371,18.3084,10.4042,17.1578,20.475,21.2058,20.6943,24.5719,14.3274,7.4873,11.9432,3.5635,11.0338,11.3634,9.6818,8.2483,4.9446,12.1986,7.9508,13.4922,8.2124,14.0328,16.7012,20.3678,22.7387
2009.333333,7.6292,4.2755,1.7762,2.1904,7.7663,1.9131,1.0901,4.4195,2.6879,-0.074,-0.3356,3.1705,3.7451,3.3342,5.5838,6.3083,6.6523,2.9213,6.6635,3.3488,8.5983,4.918,4.7169,5.2438,5.0708,4.1009,6.3142,2.5838,6.3401,4.9219,11.3478,13.6935
2009.416667,9.4271,7.466,4.8429,0.9043,5.9323,3.4989,-0.8603,-0.7803,2.4055,1.9774,-0.7036,-3.5394,-0.2265,-4.2148,6.2471,10.2327,0.0233,0.1842,1.7239,3.5516,0.8966,0.0729,-1.8528,-1.6681,-0.609,0.8396,-1.7543,-1.0264,-0.7507,3.9989,-6.5569,-8.4842
2009.5,6.5152,4.5678,7.5529,8.4362,9.9474,10.6314,10.6706,11.2346,13.6787,9.9142,11.8094,11.1566,14.0567,13.2626,19.4223,25.7538,7.1889,10.5085,5.5395,4.7236,5.1395,9.1623,9.9078,8.0084,6.4489,8.467,9.269,6.9839,9.5761,10.2129,7.9488,23.6054
2009.583333,-0.3564,-0.5561,0.7933,3.6186,4.4524,2.4779,3.6439,1.4058,2.8263,6.2992,6.9109,8.3162,10.7186,12.477,9.2338,11.9157,3.0533,-0.1756,1.4223,1.6104,2.7647,2.805,4.4339,3.1124,4.6953,3.4303,-0.1054,2.0178,10.2612,4.2397,4.4972,6.5116
2009.666667,8.2611,3.9005,4.765,7.022,6.0022,2.6896,5.4797,11.6304,5.5236,4.3888,6.1243,12.5087,9.5339,8.1073,5.986,9.8116,6.4107,5.7576,2.1834,3.6414,5.0188,5.1093,2.3498,4.3092,1.6628,7.4435,1.7077,4.79,3.1725,8.9714,10.0614,4.252
2009.75,-12.1762,-4.5935,-3.5746,-5.2482,-8.6835,-5.8496,-5.7549,-5.0245,-8.4824,-8.0064,-6.4815,-7.7959,-12.2665,-9.4126,-7.8095,-8.3344,-3.3302,-1.7651,-0.0197,0.421,-4.821,-3.1506,-0.8021,0.3845,-1.948,-6.3313,0.2461,0.0718,-6.1812,-4.8061,-3.3989,-8.2456
2009.833333,2.034,1.8503,1.0294,2.0492,2.6939,0.8818,2.5783,2.3321,3.5968,3.6296,3.036,3.9662,4.2726,3.7896,5.8521,3.3699,8.2423,6.7009,8.322,5.8623,3.8079,5.4887,6.6174,5.1327,0.9587,6.747,5.5072,2.3264,4.6119,6.5935,3.8622,11.0593
2009.916667,8.2355,7.6526,7.6934,8.8435,8.3076,7.405,7.0341,11.2366,8.0507,9.0879,5.6801,9.6589,8.7097,10.7911,11.775,5.3146,4.0068,2.4826,2.9029,0.22,6.2621,1.4739,3.4571,2.5202,2.3651,3.67,4.5191,2.4347,1.3693,4.4945,4.2348,13.687
2010,-3.4673,-5.0078,-2.8361,-4.1875,-4.3672,-2.2226,-1.0984,-3.5526,-2.6793,-2.6549,-1.7557,-5.535,-2.6245,-1.4775,-6.8468,-0.4372,-6.0719,-5.002,-3.2907,-4.0985,-5.1084,-3.8423,-4.2134,-4.8193,1.8571,-2.0807,-3.1627,-5.3331,-3.5112,-3.6222,-3.5438,-9.4928
2010.083333,2.515,3.0632,3.6652,5.0813,4.2298,4.5906,1.2582,2.1883,5.4401,7.2506,6.3239,7.8513,9.2189,7.9645,7.0277,9.229,5.122,2.3273,2.0865,2.8091,5.1637,3.4019,4.1437,4.1635,2.3909,2.1041,4.5823,4.0356,4.8884,4.6567,4.5672,4.8567
2010.166667,6.7499,5.2882,6.2332,9.2615,8.0792,6.7771,9.4236,8.0651,7.9443,9.1056,6.978,7.406,11.0231,9.2243,11.3598,7.9759,8.9534,6.0702,6.0072,4.8136,2.7944,5.6115,4.6521,6.4804,6.0285,8.6883,4.9482,7.2796,7.7066,7.2206,7.4172,5.5631
2010.25,4.3762,3.4064,4.5584,6.2104,7.0932,3.7961,5.5388,7.1408,7.5272,7.1575,9.801,9.8472,11.2389,7.4493,7.8749,11.8863,2.0604,-1.8569,0.5507,1.4021,5.3231,1.4518,1.8079,6.0842,0.2478,2.655,0.9912,6.9541,0.3165,7.066,-2.5082,-1.6101
2010.333333,-8.5101,-7.4328,-5.322,-4.255,-6.7103,-7.3076,-7.4878,-7.0384,-10.1501,-8.8921,-10.3837,-10.085,-10.4124,-10.1687,-11.8349,-9.4387,-7.4736,-7.1948,-6.8084,-7.708,-5.2007,-6.2339,-7.7851,-8.4055,-8.7839,-9.2359,-7.3055,-11.7887,-7.7152,-8.2394,-8.9884,-11.6154
2010.416667,-6.8864,-3.0833,-5.2124,-7.4125,-6.6154,-6.2187,-8.8487,-9.0506,-7.4444,-8.9431,-7.6841,-10.537,-11.367,-15.9593,-15.5752,-13.2244,-5.5744,-4.6817,-2.4689,-4.2544,-4.5329,-4.431,-6.7947,-8.6017,-2.6153,-6.2759,-2.1556,-7.7435,-7.2766,-9.4246,-12.7957,-14.5066
2010.5,8.3883,7.1039,6.5324,5.9547,5.2114,6.7622,7.8042,6.1297,8.7707,7.5966,5.9637,7.7195,6.0988,6.4282,6.3305,12.9379,7.5818,9.9511,6.7172,6.6977,6.4088,7.7713,4.9914,7.4669,7.83,6.5343,8.858,9.0865,5.3262,6.6081,9.7179,4.059
2010.583333,-6.271,-6.0052,-5.0118,-8.3257,-8.9293,-7.63,-8.1522,-7.8239,-8.665,-7.9706,-8.9308,-5.1821,-10.5819,-8.4054,-6.8294,-6.7357,-2.6095,-7.7025,-3.4791,-3.4255,-5.5171,-4.2474,-3.894,-7.0228,-4.5564,-1.2501,-5.601,-1.7129,-5.7274,-7.3382,-2.9089,-13.0541
2010.666667,15.6546,16.2838,12.93,12.8722,14.5092,14.0735,11.688,11.5646,11.6,10.235,11.9213,10.5982,10.8936,11.1613,11.0571,12.818,13.3286,10.9375,12.3359,9.584,11.0593,11.4439,8.2501,8.7961,10.3906,7.9853,7.2487,11.0751,7.4294,8.2498,6.7821,18.6214
2010.75,4.2618,4.9225,3.8785,4.7308,5.8678,5.0959,4.3029,5.3401,3.7428,2.6632,3.0045,3.4692,1.8538,4.2879,4.4027,5.4116,3.7311,3.8787,5.7589,4.6329,4.5808,4.281,4.8264,1.6676,4.7787,3.7502,4.1679,2.7304,1.1787,-0.8551,3.8121,-6.418
2010.833333,2.9328,2.913,5.4042,3.3865,4.6087,3.0279,3.832,4.9297,3.6699,4.1685,3.7116,3.1911,2.9865,4.0998,5.2735,3.5597,6.5384,-2.9866,-1.4117,0.1341,6.1667,2.7163,2.1825,2.3258,-0.7586,-0.9436,0.8578,0.056,-0.4637,-0.7995,-1.742,-15.4078
2010.916667,9.7029,7.9231,6.976,6.0608,9.6834,8.9616,7.2758,5.6853,11.1948,9.4791,6.0372,5.7864,12.8914,8.2863,8.6059,13.142,3.9494,4.3249,4.908,4.6733,8.2522,6.6887,5.9864,4.0925,7.2823,6.3034,8.3917,8.9265,9.7428,11.3832,8.0814,6.5266
2011,-0.5395,-0.7269,-0.249,-0.3677,0.2093,1.0398,0.1514,-0.4527,0.7964,-0.0744,0.4644,-1.6471,-0.7409,2.4104,1.2799,-5.2609,2.9346,3.5246,1.0178,0.9647,7.4563,3.3424,3.5986,2.3455,1.2762,3.2994,2.7324,0.9301,2.059,5.1542,-0.112,-24.2991
2011.083333,6.846,5.7344,7.2565,2.7719,5.7613,3.9955,5.4609,6.8252,6.1662,4.8728,5.9387,1.8001,6.0728,4.5572,8.4694,5.8446,4.0969,-0.19,3.5088,2.189,6.5203,3.2936,4.0319,0.9503,4.4566,5.6179,3.562,3.4429,4.0225,3.5109,6.191,19.5816
2011.166667,4.1883,1.0402,2.989,3.2503,0.8469,2.9467,3.5867,3.7562,1.5672,3.0716,1.2999,0.2087,0.9088,3.025,3.8562,1.502,-0.1449,-2.2707,0.0974,0.9937,0.0718,2.1424,-0.3666,-0.1592,0.4727,2.0475,0.8749,3.3415,-2.2199,-1.224,3.3659,3.4762
2011.25,3.2549,2.7714,3.3711,3.518,-0.1337,2.8134,2.4762,2.0476,1.8924,2.8162,1.73,2.544,-1.0296,1.4199,1.8486,-3.0286,3.4737,3.5675,3.9361,3.627,0.4634,4.0685,4.9228,1.757,4.0157,3.6149,0.272,1.7641,1.7076,0.5842,2.905,26.0918
2011.333333,-2.3953,-0.0866,-2.0408,-0.7682,-1.2177,-2.5193,-1.3808,-1.0447,-5.4507,-5.2583,-2.7562,-2.1169,-3.0828,-2.3934,-3.9032,-0.714,-0.5434,1.544,-1.1234,0.3146,-3.3182,-4.1541,-1.5595,-0.7344,-2.2291,-0.31,-2.2435,-0.3317,-3.3382,-1.5969,-0.9486,-8.1039
2011.416667,-4.5312,-2.9472,-1.7464,-0.6655,-4.1133,-1.6578,-1.0532,-1.29,-1.6986,-1.7422,0.1722,-0.4345,-4.619,-1.3815,-1.1298,-0.307,-4.1922,-2.783,-1.1473,-0.7682,-5.3383,-0.9478,-1.4143,-2.6443,-3.4014,-2.1357,-1.3875,-0.2089,-1.8793,-2.9482,-0.3347,-8.2846
2011.5,-6.6243,-5.7418,-3.1597,-3.0871,-5.8871,-5.0452,-4.6309,-2.2394,-2.8926,-3.5518,-2.135,-3.8903,-4.0637,-3.2422,-2.8426,-7.23,-4.8608,-3.8453,-2.1841,1.0005,-2.6352,0.2632,-2.7248,-2.0803,-4.137,-2.8389,-1.2462,-5.0705,-4.6718,-4.4746,-2.7551,-4.5076
2011.583333,-11.2075,-10.0217,-7.4383,-8.5482,-12.287,-9.2733,-8.0451,-9.2233,-12.8103,-8.1977,-5.425,-10.7149,-11.5455,-9.0685,-8.6307,-9.9875,-8.6302,-7.6147,-4.6538,-3.4735,-8.931,-6.1648,-3.9076,-7.4654,-8.4816,-5.7128,-6.4695,-2.3169,-8.4501,-5.5812,-6.5582,-15.7342
2011.666667,-11.7155,-10.7677,-9.9429,-11.8035,-13.5785,-13.1875,-9.6077,-11.5633,-14.492,-9.6441,-9.7098,-7.223,-11.6874,-11.4424,-9.7216,-11.089,-7.9702,-9.8641,-6.5437,-6.2319,-9.6287,-8.1647,-5.6929,-3.5848,-10.8713,-7.725,-7.3727,-2.0553,-10.0801,-4.402,-10.7633,-10.978
2011.75,14.7449,17.0675,14.9484,15.707,16.6808,16.2103,15.9707,15.052,17.5639,14.1355,13.2651,17.524,12.9342,13.8801,9.2749,12.1169,11.4198,17.5585,9.7727,9.2667,18.6027,14.1583,9.642,11.5897,15.6323,11.6369,12.082,6.2986,12.8725,8.2098,11.3089,11.2413
2011.833333,-4.01,-4.4857,-1.5617,0.2538,-1.4363,-1.0862,0.6635,-2.1725,0.423,0.566,1.2214,-0.6566,-1.6203,0.5686,2.1079,-0.3571,0.0815,-3.2658,-2.2388,0.2993,-2.253,0.2238,1.8287,0.8674,-1.6629,3.1419,-1.0657,2.2199,-2.5789,-1.2365,-1.7706,-0.9691
2011.916667,-0.445,0.0238,-0.9669,-0.3624,0.3478,0.0559,0.4154,0.4325,-0.6269,1.4414,1.7632,0.9194,0.8309,2.8358,-0.8929,3.7675,-2.9632,-2.2737,-4.5964,1.185,-1.7086,-0.0606,1.306,1.0057,3.4757,3.7247,0.6115,3.57,0.0786,3.0553,3.6812,2.9732
2012,11.0965,7.9168,7.3876,6.6344,8.9372,8.5476,6.5929,6.6013,7.9141,6.3597,5.1794,2.6543,6.7284,5.2637,3.3873,4.6836,11.1246,10.6631,6.563,7.0319,6.1491,3.1758,2.6486,3.6498,5.1922,3.145,1.203,-0.0505,6.3133,1.5972,4.2524,9.9421
2012.083333,4.2687,3.0553,2.5049,3.3637,3.7663,1.3567,1.803,1.659,3.0303,1.8995,2.1015,3.5902,3.3812,4.0642,2.63,6.464,6.9568,3.0187,2.809,5.9897,8.7139,4.6291,2.7208,2.3913,3.4372,1.924,6.1401,2.956,5.8423,2.9185,8.0425,10.8477
2012.166667,3.068,1.9205,1.5269,2.5848,4.1741,3.4713,2.4292,1.6675,4.2715,2.0286,2.2261,6.2309,2.8698,3.8548,3.4295,1.4433,6.6414,3.915,3.1995,4.203,1.1023,3.2646,1.1016,3.2191,1.4216,2.522,-0.2077,0.3738,4.1125,3.9662,6.2917,-3.7214
2012.25,-3.0758,-2.0594,0.7024,-1.2182,-3.0654,-1.3429,-2.2063,-2.354,-1.8335,-1.5286,-3.0316,-3.4332,-0.0971,-1.0444,-0.8619,4.7461,-4.1585,-3.3674,1.6406,-0.3328,1.482,-2.0915,-0.8489,1.2086,-1.6253,0.1885,-1.5488,2.7154,-2.0501,1.821,-3.9463,-10.2848
2012.333333,-6.5069,-7.8131,-5.8661,-5.9388,-9.344,-7.3325,-6.6144,-4.8462,-7.2746,-6.4584,-5.3366,-2.9031,-7.0032,-5.6384,-7.8646,1.027,-7.6829,-9.9065,-7.1546,-5.6795,-11.6447,-8.6632,-4.1989,-5.1143,-5.7023,-4.923,-6.4226,-0.8674,-7.5828,-2.435,-8.7564,-8.7523
2012.416667,10.3956,6.5125,5.038,3.8431,4.5384,5.9501,3.8365,4.0791,5.6126,1.6115,4.231,1.4881,5.2075,5.1344,5.658,6.3441,2.0147,1.3155,3.5738,2.1911,3.3494,2.2867,4.9826,3.7659,6.3585,4.8678,3.855,4.4703,4.9866,3.5184,5.9253,10.3545
2012.5,-5.1901,-3.1258,-1.2983,-1.2963,-1.4642,-0.6736,-1.0147,-0.2899,-1.4753,-0.9097,-0.2865,-3.2917,-2.5227,-2.0075,-1.0794,-3.7002,-4.7732,0.1699,-0.0782,1.1495,0.8104,2.2619,2.2682,2.4005,0.7001,2.4821,1.66,0.119,-0.8718,-1.7287,1.8041,-1.2404
2012.583333,2.0796,5.5409,4.8149,2.2752,3.3165,5.3158,2.6444,3.8944,4.271,2.4572,3.8087,4.0857,3.3945,1.8615,4.3414,2.0425,7.1911,3.3946,2.5599,2.8708,4.9922,4.7153,1.0216,0.9631,1.8155,0.2337,1.6413,-1.1358,4.2171,4.317,2.6698,3.3911
2012.666667,4.6749,1.0172,3.5352,3.0619,5.2897,3.0265,3.7208,3.0971,3.5399,2.4528,5.0174,3.8664,3.838,4.5705,4.2511,9.2448,4.247,2.4577,1.885,1.3321,2.2985,4.0431,1.261,1.8593,4.9994,2.4268,2.8901,5.3949,4.0222,3.0716,5.0707,2.0241
2012.75,-7.7126,-0.4075,-2.1312,-2.9255,-3.9959,0.9524,-0.7764,-0.0537,-0.7862,-1.9719,-1.9417,-1.4919,-1.8444,1.0767,0.0756,1.2121,-7.1357,-6.9998,-1.667,-3.7175,-2.659,-3.2334,0.9755,-0.333,-2.9775,-2.1232,-0.8192,0.9722,2.3325,1.1547,-0.465,-2.6767
2012.833333,0.156,-1.8904,2.1884,1.7094,0.6116,2.0249,0.9188,3.043,1.4895,0.6656,0.2252,-3.5005,0.8037,-0.8389,1.9814,3.0447,6.1153,5.4234,3.1765,0.6861,4.8757,2.6025,0.8687,-2.1991,-0.0461,1.5081,-1.9586,1.1135,-0.745,0.538,-1.1029,-0.8211
2012.916667,1.5972,3.9729,2.0279,3.4874,4.5602,3.2104,3.4232,3.0878,4.3167,3.7495,3.8742,4.0636,5.0269,4.59,3.4276,4.1501,3.2127,0.6331,0.2388,-1.2045,1.6409,0.9934,0.6025,-1.5047,1.4514,1.4891,1.6698,2.8762,4.189,5.6046,4.9987,2.923
2013,8.2544,6.5554,6.2291,6.1487,6.5357,6.0096,5.4457,7.6042,6.3702,6.3676,6.0077,12.549,6.1642,4.7538,3.1427,5.4292,4.8978,6.104,7.1739,2.6928,5.6465,6.1369,5.6563,4.1826,6.7484,6.586,5.8551,2.5821,8.3648,6.6274,5.7028,13.1619
2013.083333,0.6167,1.9873,0.8937,0.6904,-1.0824,0.8531,0.9217,0.2182,3.3732,1.937,-0.5315,-0.5749,1.0324,0.3409,1.6642,2.0898,-4.1238,-0.643,1.1921,1.2221,-0.1614,2.0164,2.4702,0.5852,2.9785,0.9197,1.2124,3.5513,1.9295,0.0869,2.4712,-0.126
2013.166667,4.7523,3.2264,4.7006,5.9284,4.5932,4.3269,3.9362,6.89,4.7584,4.3776,3.0909,5.2531,5.5057,4.1669,3.8451,4.1975,4.4483,3.0793,4.0717,3.5879,3.3401,2.5614,4.3499,4.0375,4.4739,3.4477,4.115,6.0679,4.3293,5.3733,3.1756,7.3663
2013.25,-0.4058,-2.0722,0.4283,-1.1129,-0.0924,-1.5628,-0.9509,-1.8228,-0.8857,-1.5389,-2.4691,3.1099,0.2524,-0.9894,6.688,-0.0832,3.0368,-2.1983,1.8004,2.2,-0.9734,0.4863,1.8895,2.004,0.0537,2.5451,2.773,5.4389,2.4619,1.1148,1.783,-4.126
2013.333333,5.2683,8.992,4.3731,4.7002,4.1537,6.3201,5.265,4.5918,4.9637,5.7038,5.1755,4.2611,4.8218,4.708,5.3599,5.5626,6.603,3.8182,1.5118,1.9457,1.6915,3.6952,2.6846,1.1315,1.71,0.7718,-0.2948,-1.1437,5.6032,5.7495,8.6336,7.8005
2013.416667,0.4232,-0.0328,-0.2903,0.2821,0.6557,-0.0401,-0.6901,-0.2026,-0.7922,0.2722,0.5701,-5.9284,1.2834,-0.1309,-2.8665,-1.741,-4.8787,-0.0155,-2.8176,-2.9533,-1.8642,-0.021,-1.035,-0.2873,-0.4053,0.2698,0.0991,-0.0794,-2.0216,-1.2137,-1.0073,-3.6556
2013.5,9.8339,5.1775,7.0177,6.5646,8.3198,5.5216,7.8686,6.6576,6.4275,7.1065,7.0855,12.5273,7.3973,7.6252,9.0857,9.9282,17.6653,5.4133,4.7943,6.3443,3.8712,5.4389,5.9352,0.8131,4.9121,4.7325,6.2795,1.6958,6.8765,5.5904,4.7133,4.9149
2013.583333,-1.3673,-0.3894,-2.3106,-1.0392,-3.4496,-2.2867,-4.2323,-3.0402,-3.8474,-4.2324,-4.5304,-3.3563,-2.6791,-4.5974,-3.9481,-2.4158,4.1905,-4.5546,-2.6768,-1.1638,0.7618,-3.2183,-2.6665,-1.4707,-3.7746,-3.9897,-2.032,-2.918,-4.0366,-5.3726,-2.7308,-7.5466
2013.666667,5.8934,7.3522,4.8636,6.8836,8.6288,6.747,7.6811,4.9188,6.9442,5.833,4.844,7.0517,5.7823,4.0984,5.3909,7.1401,10.2332,8.4906,4.9001,3.5193,5.7218,3.3127,2.9797,1.8371,4.8421,2.1586,3.7202,1.7204,3.1533,1.7843,1.7045,-0.3102
2013.75,-4.018,1.3569,5.3972,3.7273,-0.4132,0.9943,4.3191,3.4652,3.2259,3.7272,4.346,7.4909,3.0464,2.8045,6.5449,6.5469,-4.1859,8.3384,2.9933,5.3594,0.2762,6.0658,2.9012,4.8621,5.2381,4.9189,3.3656,6.1345,3.9194,3.2354,4.906,10.6422
2013.833333,5.2568,2.4628,5.2933,4.8367,3.0829,4.2182,3.8566,5.0966,4.8518,4.7234,4.3845,0.9652,2.6048,5.9512,4.8176,4.2975,-0.7146,4.2894,3.3739,3.4588,0.8474,2.5301,3.8952,4.9189,1.3832,0.8623,2.7287,0.7897,4.0846,4.044,2.8272,6.592
2013.916667,2.8208,1.629,0.7325,2.2779,6.0974,2.7317,1.2668,2.915,1.6671,2.2511,1.7956,3.1484,1.8312,1.2044,1.8721,3.4933,6.6927,2.5632,3.4746,1.9297,3.599,2.2441,4.3734,1.0002,5.4658,2.0765,2.0834,1.9668,2.0284,2.3391,4.2665,-0.1023
2014,8.6147,-3.9931,-3.1064,-4.8496,-0.8938,-5.0274,-5.1011,-6.2992,-0.7308,-4.5984,-4.5795,-7.0023,-2.916,-4.6469,-1.3588,-4.5801,7.6094,-3.4236,-3.2539,-5.4628,-1.1354,-2.4676,-3.4112,-3.3209,-4.1504,-2.1058,-4.3682,-3.345,-4.3219,-3.2053,-1.7215,-5.7942
2014.083333,5.6687,2.4642,3.1218,3.8216,6.7417,4.043,5.0706,3.4014,7.5903,5.2498,4.4225,8.0376,5.8084,2.8528,3.0071,5.7618,8.3431,3.4762,5.9174,5.1671,6.3863,4.1942,5.9927,3.8639,4.1155,5.0752,3.9913,1.4938,3.1886,3.7631,2.8807,4.9763
2014.166667,-7.5565,-3.8931,0.1348,0.4236,-1.1404,1.3094,0.9593,1.7129,-0.388,1.2995,2.3253,2.1971,-0.0089,2.66,2.3571,4.8268,-11.244,-5.2868,-1.0359,-0.4514,-0.622,-0.9642,0.6147,2.9776,0.4199,1.9103,2.0666,2.2906,3.1178,4.781,6.3951,5.5004
2014.25,-10.4733,-6.3747,-4.0496,-2.7754,-6.4897,-3.102,-3.2361,-1.1147,-3.0918,-2.6985,-2.4488,1.944,-3.5786,-2.9689,-5.5768,1.3074,-6.2821,-5.2262,1.6205,2.123,-2.8926,-0.992,1.0638,0.837,-0.29,1.4097,1.3525,1.624,-0.0992,-2.4586,0.5188,1.8517
2014.333333,-0.6263,2.4131,-0.9466,-1.1432,0.9499,0.9603,2.2282,1.6831,-0.7389,-0.3825,-0.3208,-1.5474,0.117,-0.3247,1.6595,5.991,3.9424,3.8268,2.5242,2.9997,1.4738,2.5548,1.5377,0.4964,2.0446,1.5525,2.8521,3.3067,1.0666,0.702,3.383,1.9236
2014.416667,9.8885,7.6504,6.9305,5.1748,7.7475,4.2338,3.3958,4.4883,5.2263,3.9501,3.8732,5.4507,4.1104,5.041,5.245,2.8742,9.4477,2.4334,1.6621,1.169,3.2052,1.1568,1.8017,0.7446,2.7378,1.5436,4.5443,3.3714,2.9386,3.4372,3.532,3.8677
2014.5,-6.4845,-8.7314,-5.5369,-5.9516,-5.9887,-7.8596,-5.8632,-4.8996,-5.9431,-6.0499,-5.3633,-9.3077,-5.206,-5.3183,-2.4283,-6.9648,-4.2487,3.4637,-1.7353,-2.3064,-2.6717,-3.1603,-1.1793,-0.0176,-2.6349,-0.6946,-0.7405,1.9799,-2.3792,-3.1971,-1.7209,1.9156
2014.583333,5.6435,3.6835,3.7699,5.1502,3.7287,4.4798,3.3751,5.154,6.514,4.3574,3.4714,5.2593,5.201,3.5741,3.0226,5.7175,10.9961,3.7918,5.6735,4.2822,4.9853,3.0102,5.078,5.3042,3.9147,2.8326,3.3145,1.087,5.1721,3.0006,2.3046,-1.6461
2014.666667,-6.0842,-4.2854,-4.6827,-3.5044,-5.1901,-4.2342,-6.2172,-5.2319,-8.0505,-5.5707,-4.1001,-7.2377,-8.0648,-7.1305,-6.0718,-6.1726,-2.5101,1.5236,-1.1191,-1.002,-1.6149,-0.9262,-0.8502,-2.3581,-2.3098,-1.3275,-3.6427,-1.6638,-0.8968,-4.4871,-1.8959,0.5154
2014.75,7.9241,8.8396,7.7813,6.4469,7.2117,8.0715,5.7371,2.3581,1.5186,9.7949,7.2701,-2.5944,2.1295,5.3075,7.997,-1.0783,2.0576,4.4021,2.0279,2.7303,0.7252,2.9087,2.7573,2.5604,1.9637,2.8569,0.9351,1.8279,1.4612,2.6622,-0.529,0.19
2014.833333,1.9552,0.3607,1.4638,2.0313,0.9432,-0.6766,-1.412,0.2912,-1.2601,-0.5293,-1.0986,0.989,-0.5879,-1.0582,-2.3302,-2.4478,-0.1024,2.6297,3.3304,3.9388,2.8826,1.4177,3.4898,6.9058,3.574,5.0504,0.816,2.8676,1.6482,-1.6655,-1.6109,1.5293
2014.916667,3.6471,3.1478,1.7028,1.5515,4.1542,2.6845,1.6827,1.7632,4.3949,3.7367,4.0089,1.8244,1.3684,2.05,3.2821,6.3092,-1.7118,-0.5008,-2.067,-0.3613,1.7179,0.7978,-0.6318,-3.2107,-2.5601,0.3166,0.4469,-2.3882,1.3897,2.9676,2.2461,-5.04
2015,-1.7684,-3.1585,-6.0382,-2.9286,-1.7557,-5.9114,-4.5281,-3.9515,-5.8291,-3.8325,-6.0409,-4.751,-4.492,-6.8348,-5.0916,-5.7363,-0.1197,-0.733,1.0994,-2.1187,-5.4991,-3.9137,-3.876,1.6577,-3.543,-2.1987,-4.7167,-3.5094,-6.9036,-4.1479,-7.2726,-0.6346
2015.083333,8.9564,8.988,7.7346,5.7886,3.876,9.5616,5.9489,7.2365,5.4516,5.0007,5.2168,8.442,5.377,6.5716,3.8521,6.5456,11.8922,3.628,6.4038,6.2429,7.8203,7.2014,4.7322,5.6611,9.0394,6.8956,5.359,5.1313,5.6555,3.6706,7.1292,5.0221
2015.166667,0.9602,2.3337,3.5994,2.4587,0.1773,2.6375,0.9726,0.9225,0.4203,2.1218,2.3045,0.806,-1.3662,1.1976,3.5714,3.899,0.0305,2.5995,-1.3648,-1.5391,-0.1049,-1.4671,-1.9202,-1.1934,-1.3144,-0.8048,-1.9573,-4.3183,-1.471,-0.4062,-2.2026,-5.4569
2015.25,-4.6489,-2.482,-2.4453,-2.1248,-2.4426,-2.1821,-1.3993,-3.0576,-0.8455,-1.0736,-2.0066,-1.3108,-0.9387,-0.3881,-0.1417,-0.5455,0.5536,-2.3458,0.1518,-0.0574,-0.5269,-0.7921,2.7508,-0.383,2.6129,-0.3533,1.5181,4.3423,1.0034,1.0218,4.1905,7.4932
2015.333333,7.7202,1.3821,1.5517,1.8617,6.0076,1.5288,2.2249,0.5102,1.6838,1.9537,0.1922,-0.5832,-0.1871,1.2961,0.2719,-2.404,3.3967,1.4598,2.1232,1.5512,3.0102,1.2811,0.3974,0.4671,2.8624,2.5436,0.2628,0.1128,1.7743,-0.824,0.1083,-0.2178
2015.416667,2.0755,0.6099,3.8979,2.2188,-3.2445,0.7926,1.6664,-0.8451,-1.6137,0.3919,1.7536,0.986,-0.3523,1.099,2.0675,-0.186,-1.4803,4.4483,-0.4884,-1.2237,-1.0547,-1.7771,-3.78,-3.0991,-1.4649,-2.775,-1.5049,-5.1406,-0.9433,-3.7174,-0.386,2.7318
2015.5,-0.2459,0.6363,-0.3625,-0.5156,-4.2287,-2.2839,-1.0952,-4.5325,-6.2625,-2.4832,-2.8692,-10.7448,-8.0501,-3.7081,-12.0914,-21.5206,2.3781,1.1988,7.1947,1.9412,8.9708,2.772,2.6637,-0.675,0.3454,1.174,-1.5003,-2.6458,1.4721,-0.516,-7.8461,-18.3989
